GeneID	Tiefora_v_Ngousso	Ban_v_BanS	BanRe_v_BanS	Bak_v_Kisumu	VK7_v_Kisumu	Cameroon_v_Ngousso	Chad_v_Ngousso	Niger_v_Ngousso	Nigeria_v_Ngousso	Agboville_v_Mali	Agboville_v_Ngousso	Dabou_v_Mali	Dabou_v_Ngousso	Tiassale_v_Mali	Tiassale_v_Ngousso	Bouake_gamb_unexp_v_Kisumu	Bouake_colu_unexp_v_Ngousso	BusiaSurvivors_v_Kisumu
AGAP005557	0.639	0.002	0.208	0.005	0.486	0.577	0.001	0.75	0.16	0.195	0.0	0.391	0.0	0.196	0.0	0.003	0.197	0.0
AGAP002469	0.64	0.345	0.088	0.005	0.04	0.115	0.006	0.965	0.899	0.075	0.079	0.262	0.105	0.029	0.037	0.386	0.421	0.395
AGAP003099	0.641	0.001	0.0	0.0	0.176	0.134	0.848	0.361	0.917	0.559	0.661	0.083	0.017	0.125	0.033	0.157	0.0	0.364
AGAP006632	0.641	0.176	0.0	0.695	0.666	0.208	0.946	0.621	0.707	0.486	0.0	0.291	0.0	0.023	0.0	0.02	0.0	0.0
AGAP013335	0.641	0.358	0.552	0.321	0.133	0.857	0.77	0.74	0.973	0.92	0.844	0.377	0.26	0.476	0.363	0.962	0.906	0.007
AGAP005733	0.641	0.145	0.0	0.001	0.0	0.35	0.675	0.448	0.964	0.749	0.0	0.38	0.0	0.584	0.0	0.228	0.262	0.426
AGAP000158	0.642	0.928	0.085	0.0	0.0	0.286	0.007	0.0	0.011	0.075	0.568	0.177	0.578	0.095	0.434	0.0	0.317	0.512
AGAP004450	0.642	0.32	0.016	0.423	0.084	0.189	0.92	0.046	0.005	0.003	0.13	0.0	0.0	0.0	0.0	0.313	0.119	0.0
AGAP004707	0.643	0.682	0.0	0.001	0.001	0.632	0.675	0.651	0.22	0.13	0.296	0.138	0.293	0.166	0.407	0.765	0.014	0.64
AGAP001929	0.643	0.128	0.216	0.0	0.288	0.268	0.618	0.349	0.655	0.602	0.106	0.04	0.0	0.001	0.0	0.922	0.718	0.137
AGAP007327	0.643	0.421	0.074	0.109	0.0	0.185	0.898	0.086	0.054	0.409	0.26	0.244	0.171	0.0	0.482	0.516	0.0	0.25
AGAP012296	0.643	0.789	0.479	0.231	0.004	0.578	0.113	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.856	0.0	0.0
AGAP004576	0.643	0.01	0.13	0.001	0.982	0.374	0.464	0.036	0.141	0.019	0.913	0.023	0.649	0.671	0.493	0.543	0.01	0.035
AGAP008180	0.643	0.822	0.0	0.109	0.407	0.742	0.003	0.329	0.62	0.464	0.185	0.721	0.254	0.105	0.04	0.464	0.294	0.0
AGAP005316	0.644	0.006	0.39	0.192	0.009	0.796	0.343	0.549	0.87	0.126	0.001	0.092	0.001	0.077	0.001	0.053	0.029	0.012
AGAP008402	0.644	0.971	0.573	0.861	0.437	0.264	0.651	0.204	0.04	0.297	0.811	0.126	0.876	0.087	0.876	0.479	0.016	0.857
AGAP001040	0.644	0.096	0.011	0.196	0.237	0.94	0.896	0.733	0.737	0.776	0.003	0.768	0.002	0.329	0.003	0.785	0.0	0.042
AGAP004662	0.644	0.489	0.236	0.192	0.364	0.332	0.0	0.397	0.155	0.05	0.047	0.46	0.003	0.009	0.3	0.168	0.96	0.194
AGAP000186	0.644	0.001	0.15	0.078	0.35	0.828	0.441	0.382	0.237	0.771	0.294	0.933	0.079	0.789	0.31	0.154	0.489	0.89
AGAP001443	0.644	0.077	0.897	0.893	0.796	0.689	0.048	0.927	0.115	0.737	0.015	0.33	0.003	0.331	0.172	0.461	0.006	0.0
AGAP004113	0.644	0.223	0.152	0.008	0.248	0.924	0.392	0.643	0.084	0.951	0.023	0.625	0.0	0.679	0.002	0.101	0.347	0.146
AGAP004770	0.644	0.885	0.105	0.315	0.007	0.53	0.953	0.005	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.216	0.0
AGAP006988	0.644	0.954	0.363	0.215	0.437	0.723	0.988	0.12	0.21	0.182	0.043	0.292	0.053	0.697	0.319	0.662	0.237	0.431
AGAP009000	0.644	0.888	0.39	0.087	0.017		0.994		0.684	0.687	0.947	0.741	0.94	0.744	0.899	0.003	0.083	0.061
AGAP003017	0.644	0.127	0.003	0.93	0.133	0.59	0.245	0.982	0.648	0.102	0.869	0.201	0.578	0.011	0.47	0.913	0.722	0.029
AGAP002512	0.644	0.987	0.996	0.933	0.989	0.347	0.283	0.137	0.207	0.992	0.644	0.772	0.892	0.827	0.493	0.723	0.01	0.646
AGAP002658	0.645	0.027	0.01	0.715	0.089	0.559	0.464	0.844	0.237	0.922	0.019	0.692	0.0	0.468	0.079	0.31	0.0	0.157
AGAP006371	0.645	0.0	0.0	0.0	0.512	0.118	0.014	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.676	0.711	0.0
AGAP009706	0.645	0.825	0.234	0.326	0.68		0.456		0.674		0.997	0.7	0.317	0.711	0.382	0.282	0.627	0.001
AGAP005237	0.645	0.453	0.015	0.008	0.206	0.189	0.733	0.212	0.218	0.966	0.895	0.259	0.344	0.409	0.508	0.547	0.529	0.501
AGAP007748	0.645		0.094	0.661	0.394	0.503	0.245	0.565	0.37	0.335	0.25	0.273	0.103	0.012	0.761	0.105	0.002	0.445
AGAP010539	0.645	0.001	0.009	0.57	0.413	0.839	0.693	0.936	0.207	0.829	0.398	0.223	0.058	0.229	0.081	0.204	0.988	0.982
AGAP028615	0.645	0.249	0.521	0.906	0.887	0.189		0.638	0.369	0.003	0.457	0.004	0.379	0.007	0.191	0.886	0.038	0.084
AGAP002038	0.645	0.54	0.0	0.065	0.378	0.491	0.254	0.001	0.0	0.346	0.0	0.531	0.0	0.961	0.0	0.552	0.25	0.033
AGAP002259	0.646	0.02	0.0	0.0	0.353	0.352	0.494	0.341	0.925	0.424	0.0	0.187	0.0	0.195	0.0	0.0	0.001	0.0
AGAP009967	0.646	0.001	0.027	0.877	0.449	0.032	0.377	0.251	0.148	0.717	0.064	0.534	0.094	0.151	0.503	0.835	0.039	0.0
AGAP011895	0.646	0.828	0.712	0.257	0.623	0.877	0.884	0.344	0.021	0.109	0.867	0.083	0.892	0.004	0.598	0.835	0.537	0.104
AGAP008064	0.646	0.531	0.553	0.091	0.93	0.506	0.608	0.304	0.584	0.868	0.97	0.596	0.499	0.575	0.476	0.561	0.945	0.018
AGAP010537	0.646	0.655	0.065	0.119	0.454	0.388	0.05	0.621	0.584	0.872	0.191	0.585	0.542	0.248	0.006	0.631	0.217	0.008
AGAP011387	0.647	0.998	0.453	0.001	0.826	0.962	0.637	0.588	0.921	0.546	0.607	0.665	0.803	0.905	0.979	0.244	0.002	0.589
AGAP028682	0.647	0.734	0.06	0.149	0.073	0.558	0.988	0.949	0.992	0.827	0.005	0.95	0.0	0.962	0.002	0.019	0.634	0.746
AGAP001036	0.647	0.271	0.695	0.055	0.0	0.779	0.842	0.355	0.182	0.915	0.389	0.981	0.55	0.901	0.329	0.714	0.601	0.0
AGAP004599	0.647	0.848		0.976	0.881		0.634				0.869	0.545	0.628	0.579	0.634	0.418		0.785
AGAP009352	0.647	0.305	0.38	0.116	0.877	0.006	0.002									0.626	0.447	0.797
AGAP012709	0.647			0.0	0.0											0.009		0.017
AGAP029059	0.647															0.629		
AGAP029096	0.647										0.872	0.984	0.892		0.864	0.329		0.728
AGAP006132	0.648	0.0	0.0	0.485	0.254	0.0	0.001	0.0	0.0	0.817	0.177	0.383	0.845	0.817	0.566	0.65	0.0	0.0
AGAP001381	0.648	0.944	0.355	0.907	0.522	0.817	0.943	0.509	0.513	0.011	0.13	0.021	0.056	0.001	0.658	0.136	0.122	0.549
AGAP007924	0.648	0.236	0.503	0.0	0.451	0.903	0.077	0.038	0.023	0.0	0.283	0.0	0.542	0.0	0.375	0.0	0.63	0.0
AGAP004824	0.649	0.862	0.185	0.126	0.551	0.945	0.092	0.561	0.399	0.282	0.941	0.076	0.64	0.108	0.508	0.001	0.017	0.957
AGAP000908	0.649	0.233	0.067	0.374	0.013	0.909	0.956	0.908	0.914	0.33	0.0	0.011	0.0	0.011	0.001	0.097	0.01	0.0
AGAP000143	0.649	0.2	0.0	0.004	0.453	0.0	0.203	0.0	0.0	0.558	0.328	0.44	0.001	0.307	0.002	0.002	0.799	0.527
AGAP007119	0.649	0.503	0.001	0.0	0.689	0.133	0.946	0.513	0.575	0.002	0.001	0.007	0.005	0.015	0.012	0.417	0.029	0.387
AGAP007048	0.649	0.614	0.105	0.0	0.0	0.087	0.228	0.214	0.725		0.705	0.647	0.513	0.055	0.046	0.0	0.264	0.0
AGAP011511	0.65	0.135	0.255	0.255	0.0	0.502	0.529	0.335	0.874	0.948	0.869	0.457	0.343	0.887	0.945	0.001	0.937	0.095
AGAP012310	0.65	0.0	0.093	0.458	0.189	0.052	0.001	0.001	0.0	0.726	0.929	0.784	0.958	0.763	0.403	0.245	0.474	0.0
AGAP028510	0.65	0.002	0.009	0.669	0.432	0.969	0.883	0.77	0.673	0.144	0.188	0.039	0.045	0.54	0.621	0.0	0.004	0.05
AGAP007297	0.65	0.08	0.0	0.003	0.134	0.12	0.456	0.992	0.776	0.13	0.0	0.06	0.0	0.032	0.0	0.334	0.012	0.004
AGAP001115	0.65	0.694	0.393	0.0	0.0	0.802	0.06	0.135	0.291	0.193	0.923	0.395	0.616	0.292	0.788	0.0	0.156	0.0
AGAP000369	0.651	0.489	0.66	0.737	0.351	0.974	0.236	0.586	0.121	0.0	0.996	0.049	0.66	0.001	1.0	0.138	0.269	0.0
AGAP008026	0.651	0.144	0.849	0.055	0.369	0.462	0.046	0.389	0.941	0.001	0.064	0.0	0.033	0.0	0.007	0.608	0.921	0.6
AGAP008266	0.651	0.126	0.614	0.055	0.261	0.609	0.988	0.808	0.86	0.125	0.854	0.518	0.231	0.394	0.736	0.915	0.001	0.0
AGAP001365	0.652	0.171	0.197	0.512	0.0	0.68	0.678	0.002	0.013	0.661	0.872	0.037	0.096	0.774	0.925	0.732	0.702	0.0
AGAP002551	0.652	0.613	0.405	0.633	0.706	0.529	0.878	0.019	0.028	0.023	0.119	0.0	0.001	0.0	0.004	0.379	0.828	0.0
AGAP002670	0.652	0.281	0.025	0.055	0.491	0.733	0.053	0.302	0.714	0.888	0.017	0.846	0.02	0.376	0.002	0.211	0.421	0.425
AGAP004000	0.652	0.007	0.819	0.0	0.374	0.485	0.046	0.927	0.991	0.0	0.025	0.003	0.062	0.0	0.001	0.543	0.734	0.117
AGAP005363	0.652	0.134	0.814	0.072	0.0	0.344	0.149	0.121	0.016	0.209	0.7	0.926	0.286	0.453	0.966	0.216	0.084	0.703
AGAP013540	0.652	0.0	0.029	0.0	0.101	0.175	0.0	0.096	0.076	0.023	0.605	0.081	0.491	0.006	0.864	0.0	0.0	0.221
AGAP001344	0.652	0.714	0.525	0.018	0.898	0.749	0.297	0.185	0.439	0.194	0.001	0.198	0.0	0.233	0.001	0.928	0.223	0.018
AGAP005975	0.652	0.242	0.814	0.807	0.1		0.839			0.292	0.454	0.151	0.892	0.573	0.229	0.698	0.001	0.605
AGAP009214	0.652	0.156	0.013	0.001	0.149	0.825	0.034	0.0	0.0	0.052	0.004	0.79	0.0	0.986	0.0	0.0	0.439	0.067
AGAP010771	0.652	0.682	0.927	0.272	0.895		0.546	0.492	0.028		0.45		0.892		0.821	0.004	0.042	0.744
AGAP012539	0.652	0.144		0.155	0.604		0.201		0.021	0.0	0.038	0.0	0.175	0.241	0.957	0.049	0.199	
AGAP002384	0.652	0.221	0.744	0.21	0.002	0.083	0.824	0.239	0.998	0.15	0.755	0.976	0.078	0.669	0.359	0.138	0.014	0.001
AGAP003650	0.652	0.788	0.817	0.0	0.0	0.087	0.704	0.085	0.643	0.96	0.759	0.802	0.977	0.853	0.943	0.0	0.889	0.0
AGAP007885	0.652	0.641	0.581	0.029	0.982	0.432	0.068	0.931	0.867	0.429	0.285	0.536	0.203	0.247	0.547	0.142	0.136	0.247
AGAP028205	0.652	0.535	0.011	0.129	0.8	0.463	0.717	0.943	0.617	0.362	0.022	0.816	0.12	0.401	0.646	0.001	0.027	0.483
AGAP001877	0.653	0.019	0.517	0.0	0.287	0.513	0.114	0.835	0.478	0.0	0.001	0.001	0.014	0.0	0.0	0.87	0.737	0.836
AGAP005786	0.653	0.783		0.839	0.232		0.956			0.985	0.822	0.897	0.67	0.999	0.822	0.572		0.384
AGAP011333	0.653	0.081	0.032	0.165	0.482	0.769	0.638	0.264	0.053	0.01	0.423	0.232	0.918	0.03	0.443	0.939	0.442	0.088
AGAP011524	0.653	0.858				0.1	0.043	0.391	0.779					0.903	0.822	0.77		0.418
AGAP011582	0.653	0.374	0.001	0.0	0.003	0.478	0.498	0.109	0.397	0.951	0.094	0.747	0.088	0.395	0.621	0.001	0.0	0.0
AGAP028062	0.653	0.359		0.16	0.077						0.959		0.983		1.0	0.018		0.001
AGAP028215	0.653	0.721	0.924	0.14	0.205	0.815	0.485	0.107	0.307	0.036	0.0	0.012	0.0	0.211	0.0	0.596	0.577	0.002
AGAP028230	0.653	0.846	0.136	0.713	0.533	0.756	0.259	0.947	0.88	0.823	0.188	0.852	0.052	0.359	0.206	0.062	0.947	0.005
AGAP000380	0.653	0.032	0.982	0.018	0.264	0.93	0.0	0.007	0.755	0.099	0.28	0.155	0.387	0.0	0.494	0.086	0.015	0.072
AGAP003256	0.653	0.404	0.188	0.45	0.109	0.181	0.076	0.164	0.026	0.756	0.822	0.879	0.328	0.809	0.774	0.636	0.957	0.002
AGAP004839	0.654	0.175	0.003	0.646	0.05	0.544	0.106	0.62	0.371	0.01	0.492	0.075	0.233	0.001	0.724	0.076	0.141	0.005
AGAP008649	0.654	0.006	0.911	0.001	0.846	0.647	0.452	0.768	0.905	0.933	0.218	0.46	0.027	0.144	0.002	0.602	0.214	0.0
AGAP002360	0.654	0.903	0.948	0.236	0.921		0.989		0.809	0.737	0.915	0.783	0.965	0.999	0.85	0.923	0.547	0.042
AGAP002423	0.654	0.92		0.646	0.818		0.851			0.227	0.959	0.24	0.971	0.29	1.0	0.033	0.305	0.631
AGAP006321	0.654	0.198		0.325	0.339						0.997	0.256	0.303	0.219	0.289	0.857		0.006
AGAP007414	0.654										0.913	0.861	0.856		0.864	0.945		
AGAP008306	0.654	0.003	0.0	0.0	0.012	0.0	0.001	0.492	0.486	0.459	0.377	0.016	0.002	0.014	0.003	0.0	0.034	0.0
AGAP008781	0.654	0.877	0.391	0.378	0.52		0.77			0.853	0.294	0.486	0.078	0.559	0.093	0.005	0.926	0.584
AGAP009594	0.654	0.979	0.018	0.497	0.332	0.041	0.0	0.796		0.682	0.03	0.358	0.007	0.22	0.105	0.034	0.195	0.134
AGAP009759	0.654	0.0	0.017	0.002	0.088	0.973	0.071	0.0	0.0	0.038	0.002	0.001	0.0	0.003	0.0	0.039	0.0	0.0
AGAP010469	0.654															0.959		0.967
AGAP010991	0.654						0.956									0.456		0.835
AGAP011880	0.654	0.826	0.011	0.06	0.562	0.323	0.472	0.496	0.257	0.945	0.002	0.417	0.0	0.499	0.001	0.422	0.305	0.0
AGAP012318	0.654	0.792	0.844	0.62	0.845		0.936			0.78	0.936	0.602	0.892	0.942	0.81	0.317	0.236	0.072
AGAP012854	0.654						0.779		0.775									
AGAP013216	0.654			0.846	0.993		0.872				0.913	0.802		0.874	0.864	0.264	0.677	0.808
AGAP013367	0.654	0.676	1.0		0.69						0.872					0.017	0.798	0.37
AGAP028042	0.654	0.898								0.77	0.963	0.665	0.973	0.624	0.951	0.293		0.789
AGAP028399	0.654	0.551	0.862	0.063	0.0				0.209	0.577				0.304		0.959	0.37	0.0
AGAP028748	0.654																	
AGAP009503	0.654	0.862	0.0	0.976	0.533	0.325	0.407	0.017	0.001	0.636	0.126	0.213	0.005	0.867	0.559	0.701	0.443	0.158
AGAP007564	0.654	0.755	0.011	0.033	0.0	0.813	0.364	0.199	0.32	0.174	0.014	0.016	0.0	0.011	0.0	0.001	0.001	0.01
AGAP006954	0.655	0.157	0.411	0.752	0.947	0.611	0.707	0.321	0.0	0.232	0.344	0.98	0.568		0.978	0.446	0.0	0.0
AGAP007381	0.655	0.657	0.179	0.522	0.709	0.949	0.572	0.874	0.228	0.608	0.572	0.675	0.696	0.737	0.73	0.701	0.424	0.012
AGAP012002	0.655	0.173	0.128	0.058	0.33	0.967	0.315	0.798	0.514	0.336	0.514	0.805	0.856	0.815	0.972	0.124		0.244
AGAP005270	0.655	0.298	0.434	0.572	0.179	0.806	0.387	0.364	0.088	0.048	0.0	0.516	0.0	0.141	0.0	0.273	0.001	0.001
AGAP000378	0.655	0.001	0.392	0.001	0.0	0.194	0.0	0.006	0.004	0.03	0.032	0.422	0.241	0.146	0.09	0.902	0.333	0.0
AGAP011934	0.656						0.779				0.959	0.95	0.94		1.0	0.004	0.213	0.783
AGAP013316	0.656						0.994		0.295		0.913	0.143	0.12	0.56	0.54	0.822		0.137
AGAP003923	0.656	0.464	0.0	0.0	0.257	0.407	0.981	0.088	0.021	0.326	0.0	0.178	0.0	0.172	0.0	0.019	0.001	0.002
AGAP007632	0.656	0.573	0.033	0.0	0.86	0.843	0.994	0.714	0.313	0.006	0.005	0.01	0.006	0.443	0.35	0.349	0.091	0.789
AGAP002087	0.656	0.138	0.116	0.051	0.179	0.337	0.799	0.031	0.002	0.043	0.411	0.023	0.532	0.0	0.957	0.653	0.628	0.003
AGAP013711	0.656			0.606	0.415						0.997		0.983		0.957	0.3	0.974	0.188
AGAP013033	0.656	0.505	0.0	0.005	0.207	0.612	0.62	0.569	0.466	0.465	0.027	0.494	0.004	0.176	0.207	0.682	0.002	0.041
AGAP012519	0.656	0.002	0.038	0.0	0.755	0.214	0.533	0.8	0.413	0.002	0.016	0.076	0.194	0.653	0.985	0.014	0.0	0.166
AGAP003889	0.656	0.06	0.033	0.212	0.0	0.251	0.81	0.707	0.873	0.91	0.801	0.534	0.422	0.82	0.942	0.958	0.037	0.0
AGAP005560	0.657	0.928	0.072	0.007	0.15	0.96	0.603	0.797	0.685	0.047	0.0	0.177	0.0	0.109	0.004	0.445	0.34	0.0
AGAP008158	0.657	0.073	0.945	0.004	0.0	0.295	0.934	0.56	0.519	0.801	0.002	0.439	0.002	0.64	0.011	0.069	0.981	0.006
AGAP008500	0.657	0.353	0.137	0.003	0.005	0.32	0.388	0.931	0.319	0.541	0.054	0.928	0.0	0.799	0.0	0.063	0.309	0.506
AGAP009635	0.657	0.0	0.464	0.728	0.08	0.775	0.944	0.088	0.047	0.519	0.034	0.755	0.001	0.152	0.0	0.975	0.89	0.0
AGAP010327	0.657	0.603	0.966	0.0	0.742	0.171	0.407	0.445	0.0	0.0	0.0	0.05	0.003	0.02	0.001	0.041	0.714	0.004
AGAP012139	0.657	0.695	0.189	0.613	0.24	0.603	0.839	0.881	0.488	0.663	0.683	0.95	0.876	0.571	0.675	0.147	0.905	0.0
AGAP007704	0.657	0.959	0.017	0.65	0.95	0.376	0.404	0.081	0.3	0.026	0.044	0.237	0.003	0.12	0.198	0.529	0.062	0.0
AGAP003989	0.657	0.7	0.111	0.073	0.164	0.894	0.879	0.362	0.206			0.758	0.06	0.791	0.089	0.467	0.091	0.046
AGAP001762	0.657	0.445	0.87	0.03	0.046	0.85	0.966	0.605	0.548	0.315	0.001	0.583	0.005	0.829	0.06	0.623	0.022	0.41
AGAP006082	0.657	0.15	0.065	0.049	0.517	0.0	0.155	0.13	0.025	0.192	0.002	0.007	0.0	0.03	0.0	0.014	0.921	0.0
AGAP005829	0.658	0.051	0.0	0.505	0.182	0.246	0.434	0.931	0.769	0.99	0.0	0.26	0.0	0.31	0.0	0.284	0.4	0.0
AGAP029131	0.658	0.857	0.006	0.644	0.906	0.297	0.956	0.007	0.001	0.569	0.017	0.17	0.001	0.148	0.002	0.788	0.09	0.475
AGAP001460	0.658	0.0	0.0	0.025	0.04	0.026	0.004	0.536	0.257	0.0	0.269	0.009	0.357	0.0	0.045	0.062	0.929	0.0
AGAP003786	0.658	0.7	0.809	0.277	0.389		0.501									0.404	0.783	0.0
AGAP002976	0.659	0.091	0.169	0.008	0.71	0.001	0.192	0.395	0.056	0.657	0.063	0.947	0.322	0.335	0.002	0.44	0.058	0.132
AGAP006055	0.659	0.311	0.029	0.33	0.029	0.917	0.639	0.621	0.852	0.277	0.081	0.881	0.395	0.114	0.028	0.004	0.156	0.071
AGAP011147	0.659	0.001	0.003	0.0	0.001	0.501	0.911	0.512	0.624						0.864	0.432	0.75	0.0
AGAP029053	0.659	0.483	0.092	0.935	0.217	0.567	0.175	0.885	0.851	0.042	0.663	0.029	0.78	0.032	0.985	0.811	0.715	0.0
AGAP001013	0.659	0.888	0.639	0.001	0.129	0.7	0.773		0.587	0.932	0.822	0.91	0.76	0.464	0.337	0.005	0.184	0.0
AGAP009886	0.659	0.183	0.386	0.001	0.002	0.587	0.322	0.823	0.571	0.501	0.001	0.201	0.0	0.713	0.046	0.001	0.089	0.0
AGAP012186	0.659	0.814	0.0	0.313	0.015	0.868	0.004	0.0	0.0	0.764	0.789	0.687	0.712	0.544	0.559	0.0	0.762	0.79
AGAP006604	0.659	0.15	0.01	0.182	0.031	0.35	0.755	0.25	0.029	0.687	0.0	0.658	0.0	0.617	0.003	0.389	0.534	0.0
AGAP001656	0.659	0.238	0.003	0.013	0.003	0.869	0.861	0.818	0.976	0.127	0.02	0.628	0.0	0.43	0.0	0.722	0.199	0.131
AGAP010175	0.66	0.467	0.56	0.273	0.898	0.909	0.743	0.397	0.961	0.982	0.456	0.951	0.412	0.833	0.584	0.899	0.879	0.168
AGAP011763	0.66	0.257	0.143	0.333	0.082	0.667	0.189	0.397	0.103	0.002	0.684	0.015	0.916	0.004	0.982	0.136	0.877	0.187
AGAP001695	0.66	0.893	0.396	0.879	0.271	0.991	0.188	0.123	0.002	0.548	0.0	0.049	0.0	0.021	0.0	0.523	0.619	0.035
AGAP013093	0.66	0.94	0.739	0.711	0.528	0.956	0.796	0.872	0.494	0.465	0.035	0.806	0.011	0.373	0.034	0.156	0.59	0.0
AGAP003800	0.66	0.812	0.949	0.052	0.849	0.752	0.518	0.254	0.666	0.811	0.012	0.841	0.041	0.458	0.24	0.412	0.048	0.047
AGAP003820	0.66	0.001	0.032	0.491	0.299	0.587	0.593	0.844	0.696	0.244	0.069	0.189	0.049	0.634	0.228	0.493	0.35	0.005
AGAP008855	0.66	0.166	0.671	0.294	0.981	0.627	0.965	0.705	0.497	0.109	0.0	0.965	0.0	0.369	0.0	0.854	0.002	0.0
AGAP013309	0.66	0.724	0.003	0.933	0.714	0.989	0.081	0.325	0.227	0.141	0.015	0.117	0.012	0.028	0.003	0.0	0.018	0.009
AGAP003576	0.66	0.108	0.002	0.037	0.0	0.68	0.523	0.059	0.862	0.559	0.021	0.613	0.011	0.871	0.332	0.0	0.003	0.427
AGAP007066	0.66	0.0	0.403	0.0	0.0	0.005	0.0	0.0	0.0	0.44	0.989	0.085	0.445	0.114	0.514	0.001	0.029	0.0
AGAP010535	0.66	0.272	0.429	0.436	0.573		0.996	0.214		0.894	0.206	0.561	0.566	0.274	0.007	0.625	0.436	0.021
AGAP011163	0.66	0.0	0.0	0.0	0.797	0.011	0.0	0.834	0.74	0.177	0.059	0.175	0.015	0.12	0.019	0.126	0.129	0.007
AGAP006676	0.66			0.008	0.005	0.927	0.338		0.821			0.775	0.761	0.67	0.653	0.121		0.0
AGAP012484	0.66				0.209											0.109	0.97	0.369
AGAP013048	0.66	0.019	0.179	0.173	0.362	0.098	0.568	0.052	0.152	0.572	0.473	0.202	0.726	0.498	0.497	0.789	0.955	0.0
AGAP028216	0.66	0.657	0.182	0.278	0.506	0.774	0.859	0.607	0.254	0.984	0.779	0.092	0.029	0.604	0.331	0.094	0.603	0.001
AGAP004101	0.66	0.838	0.403	0.016	0.062	0.197	0.06	0.297	0.081	0.634	0.823	0.61	0.756	0.127	0.599	0.052	0.015	0.0
AGAP004528	0.66	0.102	0.579	0.773	0.291	0.002	0.059	0.464	0.077	0.756	0.421	0.645	0.148	0.55	0.08	0.054	0.0	0.019
AGAP006507	0.661	0.023	0.0	0.01	0.0	0.125	0.867	0.0	0.0	0.048	0.0	0.013	0.0	0.002	0.0	0.307	0.0	0.0
AGAP000391	0.661	0.029	0.152	0.827	0.552	0.966	0.966	0.577	0.117	0.933	0.872	0.985	0.892	0.958	0.988	0.598	0.065	0.309
AGAP013533	0.661	0.371	0.0	0.016	0.004	0.042	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.612	0.0
AGAP007766	0.662	0.71	0.911	0.315	0.958	0.945	0.132	0.529	0.541	0.565	0.061	0.256	0.05	0.429	0.053	0.051	0.464	0.738
AGAP002353	0.662	0.466	0.139	0.035	0.173	0.0	0.0	0.0	0.0	0.168	0.0	0.585	0.039	0.775	0.065	0.0	0.387	0.0
AGAP003732	0.662	0.001	0.01	0.075	0.006	0.612	0.064	0.047	0.259	0.057	0.001	0.307	0.0	0.03	0.0	0.833	0.751	0.419
AGAP010719	0.662	0.671	0.839	0.621	0.0	0.854	0.638	0.481	0.217	0.574	0.047	0.762	0.042	0.861	0.248	0.929	0.656	0.804
AGAP007654	0.663	0.002	0.012	0.0	0.186	0.0	0.037	0.0	0.0	0.0	0.0	0.006	0.003	0.0	0.0	0.769	0.599	0.0
AGAP009223	0.663	0.007	0.592	0.231	0.121	0.644	0.118	0.009	0.001	0.068	0.887	0.111	0.366	0.144	0.878	0.07	0.961	0.255
AGAP011615	0.663	0.87	0.878	0.159	0.0	0.482	0.692	0.002	0.563	0.0	0.001	0.0	0.0	0.015	0.07	0.562	0.383	0.0
AGAP007019	0.663	0.018	0.473	0.018	0.003	0.002	0.0	0.111	0.053	0.749	0.237	0.303	0.045	0.345	0.065	0.527	0.771	0.0
AGAP008234	0.663	0.974	0.012	0.16	0.977	0.221	0.863	0.041	0.167	0.206	0.024	0.851	0.003	0.079	0.016	0.608	0.086	0.0
AGAP007661	0.663	0.007	0.593	0.0	0.376	0.966	0.987	0.454	0.057	0.96	0.259	0.708	0.588	0.805	0.127	0.253	0.328	0.077
AGAP006786	0.664	0.306	0.087	0.152	0.6	0.774	0.669		0.902	0.987	0.932	0.787	0.914	0.975	0.893	0.853	0.062	0.05
AGAP000926	0.664	0.089	0.304	0.002	0.382	0.747	0.939	0.001	0.0	0.214	0.566	0.088	0.267	0.005	0.045	0.116	0.16	0.946
AGAP010737	0.664	0.122	0.0	0.0	0.0	0.0	0.004	0.007	0.0	0.435	0.317	0.362	0.22	0.083	0.059	0.0	0.97	0.225
AGAP000673	0.664	0.393	0.481	0.0	0.06	0.867	0.0	0.003	0.0	0.556	0.932	0.143	0.038	0.141	0.043	0.0	0.006	0.0
AGAP008473	0.664	0.496	0.943	0.104	0.399	0.026	0.752	0.045	0.889	0.251	0.078	0.012	0.075	0.018	0.062	0.172	0.003	0.112
AGAP009950	0.664	0.001	0.004	0.338	0.013	0.558	0.039	0.112	0.299	0.0	0.019	0.0	0.013	0.0	0.019	0.557	0.927	0.0
AGAP028412	0.665	0.441	0.362	0.792	0.697	0.023	0.009	0.105	0.128	0.509	0.001	0.386	0.0	0.861	0.02	0.002	0.631	0.163
AGAP003351	0.665	0.259	0.111	0.364	0.611	0.863	0.795	0.806	0.88	0.635	0.371	0.261	0.771	0.399	0.682	0.061	0.558	0.603
AGAP004226	0.665	0.32	0.007	0.005	0.226	0.362	0.142	0.174	0.465	0.728	0.001	0.606	0.005	0.442	0.014	0.2	0.092	0.0
AGAP010320	0.665	0.008	0.636	0.319	0.418	0.983	0.752	0.758	0.201	0.012	0.003	0.376	0.145	0.143	0.042	0.529	0.715	0.095
