GeneID	Tiefora_v_Ngousso	Ban_v_BanS	BanRe_v_BanS	Bak_v_Kisumu	VK7_v_Kisumu	Cameroon_v_Ngousso	Chad_v_Ngousso	Niger_v_Ngousso	Nigeria_v_Ngousso	Agboville_v_Mali	Agboville_v_Ngousso	Dabou_v_Mali	Dabou_v_Ngousso	Tiassale_v_Mali	Tiassale_v_Ngousso	Bouake_gamb_unexp_v_Kisumu	Bouake_colu_unexp_v_Ngousso	BusiaSurvivors_v_Kisumu
AGAP003885	-0.49	-0.56	-1.12	0.28	0.48	-2.0	-2.6	-1.99	-2.16	-0.41	0.39	-0.14	0.65	-0.59	0.22	0.13	-0.02	-0.92
AGAP004350	0.73	-0.03	-0.62	-2.31	-2.32	-3.16	0.98	-1.49	-1.85	3.04	0.2	3.39	0.52	6.58	3.71	-3.18	-0.27	-1.49
AGAP002858	-0.09	-0.02	-0.36	-0.11	0.55	-0.05	-0.31	-0.54	-0.55	-0.29	0.04	-0.22	0.1	-0.51	-0.18	0.17	1.12	-0.15
AGAP006181	-0.33	-0.26	2.26	-0.19	-0.98	-0.92	0.81	-0.29	-0.27	0.13	0.93	-0.1	0.69	-0.17	0.64	-0.67	-0.56	0.82
AGAP011977	3.13	0.39	-0.55	0.47	3.57	0.97	-0.43	0.94								-0.42	-1.19	-2.71
AGAP028506	-0.91	0.98	0.22	-1.69	2.54	-1.55	-1.54	-0.81	-1.57	0.4	-0.81	-0.2	-1.43	-0.27	-1.48	2.59	0.07	-2.24
AGAP007707	-0.57	-1.38	-1.5	0.65	-0.6	-0.91	-1.27	-0.44	-0.64	-0.79	0.12	0.02	0.91	0.12	1.03	0.55	0.2	-1.18
AGAP008235	-0.91	-0.42	-0.46	0.94	1.67	-0.84	-0.54	-2.34	-1.78	-0.75	-0.82	-0.47	-0.55	-0.29	-0.37	0.93	0.4	4.32
AGAP008853	0.11	-0.15	0.15	-0.18	0.24	0.43	-0.09	0.14	0.34	0.5	0.04	0.36	-0.1	0.75	0.3	0.33	0.26	0.52
AGAP011933	0.08	-0.1	0.02	0.39	0.14	0.41	0.44	0.31	0.0	-0.47	-0.32	-0.43	-0.28	-0.58	-0.42	0.15	-0.03	0.12
AGAP004063	-0.1	0.13	0.33	0.18	0.26	0.07	-0.08	0.05	0.14	0.25	-0.84	0.14	-0.97	0.24	-0.85	-0.2	-0.6	0.52
AGAP005553	0.21	0.36	0.07	-0.25	-0.7	-0.32	-0.74	0.58	0.26	0.05	0.48	0.22	0.64	0.24	0.67	-0.96	-0.19	-0.97
AGAP004516	-0.12	0.01	0.53	-0.03	0.03	-0.12	-0.09	-0.14	-0.11	0.05	-0.79	-0.15	-0.99	0.21	-0.63	-0.1	-0.49	0.41
AGAP004931	-0.16	-0.13	0.4	-0.03	-0.03	1.0	0.58	1.09	0.85	0.1	-0.79	0.01	-0.89	0.34	-0.55	-0.27	-0.44	-0.55
AGAP001865	0.11	0.05	0.24	-0.11	-0.01	0.12	0.2	0.32	0.56	0.38	-0.08	0.29	-0.18	0.55	0.1	-0.28	0.06	0.08
AGAP006667	-1.26	0.14	-1.29	-0.57	-0.54	2.07	0.42	0.57	0.57	1.51	0.06	0.97	-0.49	1.98	0.54	-0.27	0.34	0.16
AGAP000934	0.14	-0.12	0.15	-0.26	-0.3	-0.12	-0.09	-0.2	-0.11	0.16	0.64	0.15	0.61	-0.3	0.17	0.38	0.97	-0.07
AGAP007768	0.07	0.4	0.74	-0.08	0.05	-0.38	-0.48	-0.05	-0.1	0.67	1.54	0.75	1.61	0.53	1.41	-0.22	0.47	-0.2
AGAP006895	-0.13	-0.07	0.2	-0.13	0.16	-0.16	-0.41	-0.13	0.07	0.17	-0.07	-0.16	-0.41	0.1	-0.13	-1.66	-1.33	-0.7
AGAP010273	-0.08	0.12	0.24	-0.02	-0.02	0.08	-0.03	-0.1	-0.15	0.17	-0.06	0.12	-0.12	0.07	-0.16	0.16	0.03	-0.11
AGAP000598	0.1	-0.09	0.47	0.08	0.19	0.22	0.38	0.37	0.66	0.14	0.41	0.02	0.27	0.24	0.51	0.33	0.42	0.66
AGAP011440	-0.11	0.12	0.42	-0.06	0.13	0.05	0.0	-0.33	-0.22	0.21	-0.72	0.07	-0.88	-0.09	-1.02	-0.16	-0.22	0.02
AGAP005768	1.17	-0.42	-1.01	-0.82	1.09	-0.86	1.36	1.25	0.32	2.79	2.22	4.63	4.04	4.39	3.81	1.52	0.42	2.04
AGAP003725	-0.07	0.31	-0.48	0.13	0.26	0.6	0.64	0.28	0.15	-0.27	0.43	-0.17	0.53	-0.2	0.51	-0.16	-0.2	0.0
AGAP005511	0.19	0.88	-0.81	0.19	-0.07	0.13	-0.61	-0.18	-0.49	-0.91	1.16	-0.37	1.69	-0.52	1.55	0.52	0.4	-1.75
AGAP000528	0.07	-0.47	0.13	-0.2	0.04	0.0	0.57	0.69	0.31	-0.1	0.12	-0.05	0.17	0.27	0.49	-0.4	0.77	0.22
AGAP009155	0.33	-0.69	0.2	0.32	0.22	-0.79	-0.2	0.21	-0.61	0.01	0.28	0.22	0.48	0.25	0.54	-0.37	0.08	-0.34
AGAP005131	0.06	0.11	0.13	-0.39	-0.02	0.05	-0.45	0.01	0.14	0.19	0.16	0.11	0.06	0.07	0.04	0.17	0.53	-0.2
AGAP003313	-0.15	0.43	0.31	0.37	0.29	-0.17	-0.22	0.0	0.08	0.48	0.08	0.26	-0.15	0.28	-0.12	0.15	-0.42	0.7
AGAP005448	0.43	-0.04	-1.19	0.2	-0.07	-0.27	-0.46	0.19	0.04	0.14	-0.28	0.26	-0.17	0.32	-0.09	0.18	-0.11	-0.05
AGAP029073	-0.75	-1.41	-0.09	-3.06	-4.54	-1.16	-0.36	-0.5	0.26	-1.46	1.12	-0.16	2.42	-2.52	0.06	-0.13	-2.18	1.72
AGAP001316	-0.32	-0.29	0.14	0.8	1.4	0.31	0.73	0.57	0.62	-0.91	0.29	-1.0	0.18	-1.43	-0.24	0.2	0.31	1.17
AGAP001205	-0.12	-0.01	-0.06	-0.43	0.4	-0.35	-0.11	-0.69	-0.42	-1.09	-1.13	-1.0	-1.05	-1.63	-1.68	-0.67	0.36	0.69
AGAP007103	0.06	0.07	-0.49	0.12	0.1	0.02	0.41	0.06	-0.1	-0.68	0.14	-0.46	0.35	-0.73	0.09	-0.1	0.0	0.02
AGAP003068	-0.14	-0.16	-0.31	0.07	0.09	0.38	-0.19	-0.24	-0.18	-0.25	0.06	-0.23	0.07	-0.11	0.2	0.63	0.1	0.68
AGAP008296	0.13	-0.6	-0.43	-1.15	-0.48	-0.56	-0.32	-0.12	-0.05							-0.56	-0.54	0.55
AGAP009985	0.12	-0.1	0.23	-0.24	0.05	-0.17	0.2	0.44	0.67	-1.18	-0.71	-1.22	-0.76	-0.27	0.2	0.01	-0.09	1.02
AGAP002080	1.64	-1.38	-1.6	-0.49	0.57	-0.04	0.1	-1.0	-1.28	-0.24	-0.24	-0.47	-0.48	0.28	0.29	2.39	-0.66	2.88
AGAP002856	1.51	0.58	-0.87	3.33	2.58	-0.01	-0.62	1.61	1.04	2.44	-0.13	3.73	1.18	3.65	1.1	0.27	2.14	-2.42
AGAP028025	0.12	0.51	-0.27	0.06	0.71	0.45	0.26	0.27	0.09	-0.67	0.4	-0.55	0.5	-0.64	0.43	0.8	0.52	-0.13
AGAP010358	-0.68	0.51	-0.74	1.04	0.31	-0.45	-0.86	-0.88	-0.46	-0.21	1.01	0.34	1.54	0.3	1.51	0.75	0.67	-1.25
AGAP011947	0.49	0.5	-0.7	0.11	-0.43	-0.9	-1.06	-0.41	0.13	-0.55	0.33	0.4	1.27	0.18	1.07	0.22	0.0	-2.13
AGAP005272	-0.14	0.22	0.86	0.21	0.21	-0.31	0.0	-0.1	-0.15	-0.07	-1.41	-0.37	-1.72	-0.33	-1.67	0.03	-0.78	0.52
AGAP000797	-0.14	-0.19	0.13	0.02	0.0	0.32	1.2	0.24	0.03	-0.58	-0.4	-0.71	-0.56	-0.98	-0.79	-0.28	0.04	0.23
AGAP007070	-2.35	-0.33	2.3	1.45	-0.63	-0.61	-0.92	-1.0	0.59			0.69	0.68			-2.79	-3.79	0.6
AGAP010114	-2.35	1.93	1.64	-3.93	-0.61	-0.05	0.74	-0.98	-0.78								-1.91	-0.53
AGAP008229	-0.15	0.05	0.15	0.39	0.15	-0.23	-0.43	-0.42	-0.39	-0.19	-0.43	-0.02	-0.28	0.02	-0.22	0.27	-0.42	-0.13
AGAP011587	-0.07	-0.03	0.1	-0.49	-0.51	0.25	0.67	0.39	0.25	-0.08	-0.73	0.16	-0.5	-0.15	-0.8	-0.02	-0.25	-0.14
AGAP011215	0.94	0.55	-2.37	2.39	1.22	1.5	1.0	-0.03	1.96	2.39	4.08	2.11	3.8	1.4	3.08	1.55	1.67	1.16
AGAP002770	1.99	2.21	-0.4	-0.4	-1.15	-3.51	-5.44	-1.02	-0.38	1.35	0.76	0.99	0.4	0.0	-0.58	-1.17	1.25	-0.81
AGAP004048	0.26	1.0	1.11	1.0	0.72	0.39	0.32	1.01	0.59	0.31	-0.29	0.13	-0.49	0.12	-0.49	0.46	-0.71	1.08
AGAP005115	-0.11	0.05	0.32	-0.2	-0.23	-0.3	-0.23	-0.31	-0.44	-0.08	-0.56	-0.17	-0.65	-0.23	-0.71	-0.26	-0.36	0.42
AGAP011008	1.99	0.4	-0.71	1.02	2.07											0.4	0.39	0.78
AGAP011946	0.09	-0.06	0.27	-0.23	-0.28	0.02	-0.12	0.08	0.34	0.55	-0.28	0.26	-0.58	0.44	-0.39	-0.12	0.0	0.64
AGAP012563	0.41	0.08	-0.09	-0.68	-0.49	0.26	0.27	0.22	0.35	-0.5	0.84	-0.45	0.89	-0.66	0.68	-0.24	2.79	-0.34
AGAP028403	1.53	-0.48	-1.43	0.6	1.5	1.53	0.23	-0.52	-0.31	-0.56	-0.56	0.11	0.1	0.28	0.29	0.12	0.55	0.36
AGAP002979	-2.59	-0.27	0.26	-0.98	-0.3	0.97				-0.88	-0.88	-0.47	-0.48	-0.58	-0.58	0.49	0.64	-3.42
AGAP010423	-2.59	-1.48	-0.71	0.35	-0.32	0.36	-0.11	-0.37	0.78	-0.45	0.08	0.79	1.32	-1.11	-0.58	0.52	0.23	1.08
AGAP011019	-2.59	-1.1	-2.06	0.24	-1.5											-2.0	-1.19	-0.31
AGAP004166	0.28	-1.11	-1.08	0.14	-0.15	0.01	-0.8	-0.61	-0.82	-0.09	-2.18	0.18	-1.91	-0.35	-2.43	0.36	-1.37	0.38
AGAP002430	0.17	-0.47	-1.67	0.24	-0.34	-0.05	-1.12	-0.54	-0.51	0.37	0.04	0.52	0.17	1.18	0.86	-0.32	0.09	0.35
AGAP004848	-0.06	0.17	0.33	-0.05	0.05	-0.08	-0.3	-0.15	-0.1	-0.09	0.13	-0.03	0.17	-0.05	0.18	-0.4	0.14	0.1
AGAP005288	0.09	-0.02	-0.03	-0.21	-0.2	0.26	0.52	0.33	0.14	-0.46	-0.25	-0.61	-0.41	-0.67	-0.46	-0.17	0.19	0.29
AGAP003898	-0.21	-0.37	0.08	-0.35	-0.9	-0.03	-0.04	-0.11	0.5	-0.32	-0.39	-0.08	-0.15	-0.2	-0.26	-0.08	0.2	-0.02
AGAP013004	0.11	-0.35	-0.12	-0.23	-0.08	0.06	-0.07	-0.3	-0.24	0.02	0.16	0.0	0.14	-0.17	-0.02	0.11	0.26	-0.7
AGAP001622	0.08	1.35	-0.05	0.21	-0.06	-0.08	0.49	-0.05	-0.33	0.81	1.69	0.75	1.62	0.83	1.71	0.77	0.26	-1.57
AGAP005930	2.78	-0.24	-1.15	-1.16	2.53	1.18	-0.44	-1.57	-1.35	-0.74	0.84	-3.1	-1.56	-2.64	-1.06	-1.41	1.55	-2.47
AGAP008817	2.78	3.6	0.92	-2.05	2.03	-0.76	2.53	2.58	0.17			0.69	0.68	0.86	0.86	1.79	-0.88	-1.05
AGAP010768	-0.09	-0.04	0.06	-0.02	-0.07	-0.14	-0.33	-0.28	-0.29	0.33	-0.32	0.29	-0.37	0.33	-0.31	0.23	-0.19	0.25
AGAP001634	-0.21	0.7	0.07	-0.13	-0.09	0.24	0.12	0.69	-0.06	0.4	-0.27	0.51	-0.18	-0.15	-0.82	0.16	-0.18	-0.36
AGAP008923	0.24	0.31	0.03	0.19	-0.11	-0.31	-0.14	0.18	0.26	0.24	1.46	0.31	1.52	-0.76	0.47	1.08	-0.26	2.94
AGAP002351	0.07	-0.2	0.09	0.19	0.1	-0.06	-0.09	0.28	0.08	-0.1	0.43	-0.15	0.38	-0.3	0.23	0.14	0.4	0.4
AGAP003608	0.16	0.11	-0.77	0.36	-0.08	-0.39	-0.93	-0.74	-0.68	0.6	0.33	0.82	0.54	0.73	0.46	0.11	-0.77	-0.17
AGAP004174	-0.11	-0.2	0.29	0.05	0.29	-0.01	-0.03	0.22	0.12	0.06	-0.97	-0.2	-1.23	0.07	-0.95	-0.04	-0.1	0.65
AGAP002592	0.31	0.48	0.54	-0.85	-2.71	-0.64	-0.5	1.35	1.68	-0.11	-1.5	0.04	-1.37	0.52	-0.88	-0.09	-3.01	-0.76
AGAP002451	-0.37	-0.45	0.04	0.88	0.43	0.18	0.07	1.54	1.41	-0.26	-0.53	1.14	0.86	0.9	0.63	-0.36	0.25	-2.27
AGAP012996	0.17	0.35	-0.69	-0.52	0.31	-0.82	-0.97	-1.43	-1.29	1.13	1.5	1.28	1.64	0.82	1.2	-0.08	1.43	-1.7
AGAP005124	-0.07	-0.33	-0.1	0.2	0.07	0.15	0.54	0.73	0.73	0.29	-0.12	0.46	0.05	0.41	0.01	0.16	0.18	0.43
AGAP006238	0.09	0.3	0.46	-0.11	-0.07	-0.21	0.06	0.12	0.02	-0.26	-0.65	-0.25	-0.65	-0.23	-0.62	-0.08	-0.4	-0.18
AGAP003071	-2.33	-0.27	-1.2	0.16	1.19	-5.97	-6.66	-2.03	-0.79			0.69	0.68			0.44	0.63	0.58
AGAP008956	-2.33	-2.18	-0.23		0.43	0.28	-0.48	-0.22	-1.85	0.63	1.26	2.82	3.39	3.33	3.95		4.01	-8.82
AGAP009858	2.15	2.37	0.89	0.39	2.92	0.97	-0.43		0.66	0.66	0.66	0.98	0.97	1.76	1.76	1.24	-0.54	1.83
AGAP028096	-2.33	-1.61	-0.03	1.48	3.15	-2.4	-3.64	-2.05	-3.98							1.09	2.4	3.39
AGAP006655	-0.43	-0.3	-1.16	-1.48	-1.65	0.03	-0.47	-0.22	-0.28	-0.27	-0.35	0.29	0.2	0.5	0.42	-0.1	0.57	-1.62
AGAP007543	0.1	0.08	-0.04	-0.37	0.42	-0.02	-0.11	-0.09	0.19	0.04	-1.01	0.07	-0.99	0.11	-0.93	0.01	0.07	0.1
AGAP000975	-0.1	-0.2	-0.05	0.16	-0.24	0.34	0.39	0.94	1.04	-0.26	0.26	-0.26	0.25	-0.23	0.3	-0.11	-0.28	0.13
AGAP028040	0.16	0.29	0.27	0.72	0.87	0.09	0.04	-0.21	-0.35	0.21	-1.43	-0.06	-1.71	-0.05	-1.68	0.32	-0.19	0.23
AGAP028499	0.1	0.32	0.76	-0.04	-0.2	-0.42	-0.32	0.26	0.26	0.93	1.05	0.77	0.88	0.65	0.77	-0.08	-0.1	-0.55
AGAP009084	2.15	0.79	-2.2	-2.48	0.23	-0.61	-1.4	1.08	1.59	-1.16	0.02	-0.47	0.68	0.29	1.44	-1.38	0.96	-0.77
AGAP028434	0.36	0.43	-0.37	0.8	0.96	0.33	-0.11	-0.15	-0.14	1.7	2.99	1.52	2.81	1.02	2.31	0.54	1.16	0.1
AGAP008898	0.1	0.18	-0.01	0.08	0.37	0.72	0.42	1.0	1.04	0.38	0.14	0.31	0.06	0.31	0.07	0.41	-0.04	0.23
AGAP000385	-0.09	0.04	-0.53	0.46	0.55	0.07	0.15	-0.03	0.17	-0.06	0.87	0.08	1.0	0.13	1.07	0.18	0.15	0.09
AGAP005341	0.08	0.1	-0.29	0.17	0.09	-0.01	-0.37	-0.38	-0.6	0.26	-0.09	0.3	-0.07	0.5	0.15	-0.02	-0.16	0.05
AGAP009616	0.11	-0.12	0.22	-0.07	0.16	-0.01	-0.8	-1.12	-0.84	0.11	0.71	0.23	0.81	0.2	0.8	0.23	0.75	0.04
AGAP004061	-0.11	0.12	0.3	-0.16	-0.25	0.06	0.0	-0.03	-0.16	-0.03	-0.95	-0.09	-1.01	-0.05	-0.96	-0.01	-0.6	0.28
AGAP009388	-0.11	-0.32	-0.26	0.35	-0.53	-0.23	-0.41	0.49	1.04	0.69	-0.72	1.61	0.19	2.05	0.65	-0.7	0.11	-1.19
AGAP001195	-0.09	-0.07	-0.06	-0.13	-0.18	-0.17	-0.21	-0.1	0.08	-0.01	-0.02	0.01	-0.02	-0.13	-0.13	-0.04	-0.07	-0.09
AGAP008015	-0.12	0.44	1.07	0.27	0.33	-0.06	0.44	-0.91	-0.39	0.53	-1.96	-0.38	-2.89	-0.69	-3.18	0.0	-0.38	0.14
AGAP009067	-0.09	0.07	0.3	0.07	0.01	0.27	0.08	-0.08	0.08	0.31	-0.5	0.06	-0.77	0.03	-0.79	-0.06	-0.2	0.65
AGAP000924	0.07	0.06	0.29	-0.19	-0.1	0.16	0.48	-0.12	-0.05	-0.05	-1.02	-0.13	-1.11	-0.2	-1.16	-0.12	-0.4	0.2
AGAP004792	-0.08	0.26	0.44	-0.07	-0.15	-0.77	-0.18	0.29	0.07	0.14	0.85	-0.08	0.63	0.18	0.9	-0.32	-0.39	0.23
AGAP028570	-0.12	-0.05	0.27	-0.16	0.28	0.15	0.03	-0.18	-0.18	0.04	-1.01	-0.16	-1.22	0.02	-1.03	-0.1	-0.37	0.29
AGAP027982	-0.15	0.29	0.05	-0.49	-0.49	0.92	0.44	0.61	0.64	0.53	0.28	0.9	0.63	0.8	0.55	0.24	0.23	-0.11
AGAP000883	0.05	-0.2	0.1	0.03	0.08	0.17	0.27	0.43	0.37	0.06	0.17	0.04	0.13	-0.16	-0.05	0.01	0.21	0.77
AGAP028225	1.0	-1.08	-1.19	1.41	0.85	-0.49	-0.61	1.47	1.25	0.73	1.34	1.83	2.41	2.46	3.08	1.15	0.01	-1.18
AGAP000953	-0.06	0.04	0.13	-0.16	0.06	0.13	-0.09	0.01	0.15	0.09	0.01	0.14	0.04	0.12	0.04	0.09	0.11	0.09
AGAP001564	0.07	0.0	0.36	-0.22	-0.17	0.04	0.3	0.11	-0.12	-0.48	-0.75	-0.54	-0.82	-0.64	-0.91	-0.42	-0.31	-0.3
AGAP004378	0.13	-0.61	-0.28	-1.21	-0.52	-0.03	-0.05	1.08	1.41	-0.41	-2.51	-0.07	-2.19	-0.31	-2.41	-0.54	-0.48	0.7
AGAP005701	0.14	0.05	-0.28	1.09	0.61	-0.18	0.07	1.24	1.2	-0.03	0.13	0.66	0.81	0.69	0.84	-0.01	-0.05	-1.9
AGAP010312	-0.14	0.24	0.26	0.2	0.23	-0.14	-0.48	-0.09	-0.26	0.45	-0.13	0.19	-0.4	0.36	-0.23	0.23	-0.39	0.25
AGAP004245	0.12	0.06	0.16	-0.2	0.2	-0.44	-0.45	-0.38	-0.4	-0.34	0.59	-0.13	0.78	-0.21	0.72	0.3	0.13	0.25
AGAP004422	-0.06	0.16	0.18	-0.25	-0.09	-0.08	-0.42	-0.02	0.0	0.17	0.05	0.23	0.1	0.21	0.09	-0.01	0.08	-0.03
AGAP013102	0.1	0.31	0.39	-0.19	0.4	-0.6	-0.74	-0.48	-0.51	-0.19	0.08	-0.17	0.08	-0.07	0.2	0.06	-0.15	-0.16
AGAP000577	0.08	-0.01	-0.18	0.06	-0.05	-0.1	0.06	0.09	-0.1	1.06	0.62	0.92	0.46	0.97	0.53	-0.6	0.34	-0.1
AGAP004852	0.06	0.28	-0.11	-0.17	0.02	0.01	0.13	0.01	0.02	-0.51	-0.07	-0.43	0.01	-0.52	-0.07	0.14	0.46	-0.06
AGAP011223	-0.67	-1.15	1.67	-1.39	-2.36	1.08	2.89	4.85	5.54	-3.75	-2.12	-2.94	-1.31	-1.54	0.1	-1.39	2.04	1.53
AGAP005941	-0.88	-1.11	0.94	-1.17	1.0	-1.29	-0.53	0.23	-1.19	1.01	-0.67	0.31	-1.37	1.48	-0.19	-0.3	-0.76	-1.24
AGAP007238	-0.15	0.23	0.2	-0.16	-0.03	-0.05	0.18	0.36	0.31	0.26	0.99	0.37	1.09	0.61	1.34	0.0	0.45	-0.33
AGAP008645	0.15	0.54	0.6	-1.05	-0.67	-0.13	-1.35	-0.13	0.67	-1.28	1.45	-1.6	1.12	-1.51	1.23	-0.28	-0.06	-0.89
AGAP008642	-0.15	0.11	0.01	0.11	0.18	0.73	0.18	0.62	0.96	0.16	0.28	0.39	0.49	0.24	0.36	0.58	0.16	-0.32
AGAP011850	-0.14	0.27	0.25	0.17	0.55	0.12	0.0	0.06	0.18	0.45	-0.08	0.47	-0.08	0.41	-0.13	0.23	-0.34	0.63
AGAP011557	0.86	0.85	0.79	1.44	-0.52	0.9	0.76	0.35	1.31	-0.65	2.41	-1.44	1.59	-0.83	2.21	1.75	1.34	0.7
AGAP012383	0.12	0.16	-0.12	-0.22	0.3	0.47	-0.8	0.22	0.47	1.07	-0.27	1.87	0.51	1.77	0.44	0.87	1.18	0.18
AGAP001821	0.21	0.11	-0.38	-0.34	-0.57	0.33	-0.25	-0.38	-0.27	-0.33	0.72	-0.07	0.96	0.1	1.15	0.5	0.52	0.49
AGAP009552	0.91	0.34	-0.72	-0.3	-1.61	0.21	0.45	-0.74	-1.74	-0.21	1.05	0.71	1.97	1.74	3.0	2.32	3.72	-1.73
AGAP008151	-0.09	-0.03	0.18	0.07	0.01	-0.04	0.08	-0.36	-0.16	0.02	0.15	-0.23	-0.12	-0.51	-0.38	0.07	0.02	0.6
AGAP008023	0.46	-0.44	-1.06	0.6	0.23	0.56	-0.31	-0.53	-0.11	-0.14	0.77	0.34	1.24	0.42	1.33	0.31	0.32	-1.05
AGAP001918	0.11	0.1	-0.13	-0.21	-0.01	0.05	0.12	0.18	0.24	-0.01	0.47	0.01	0.48	0.01	0.48	0.11	0.21	0.12
AGAP002848	0.14	-0.31	-0.35	0.14	1.04	-0.64	-0.82	-1.5	-1.49	1.3	0.08	1.48	0.25	0.86	-0.36	1.07	1.75	-0.48
AGAP003852	-0.14	-0.16	0.34	0.21	0.19	0.15	0.02	0.43	0.55	0.33	-0.43	0.18	-0.59	0.52	-0.24	-0.15	-0.6	0.63
AGAP006616	0.07	-0.22	0.18	0.05	0.17	-0.17	-0.05	0.2	0.35	-0.39	0.1	-0.54	-0.06	-0.42	0.07	-0.03	-0.02	0.57
AGAP009513	0.68	0.28	-1.83	0.27	0.45	0.86	-0.58	-1.22	-0.98	1.0	3.71	1.37	4.07	1.82	4.54	0.3	0.69	-0.05
AGAP005872	0.47	-0.96	-0.72	1.36	1.36	-2.52	-2.51	-1.8	-1.53	0.1	-1.24	0.27	-1.08	0.24	-1.09	1.47	0.68	0.32
AGAP004715	0.09	0.26	-0.15	-0.04	-0.01	0.08	-0.03	0.05	0.14	0.26	0.75	0.22	0.69	0.19	0.68	0.08	0.13	-0.3
AGAP013119	-0.15	0.06	-0.38	0.18	0.51	-0.19	-0.54	-0.45	-0.18	0.05	-0.02	0.44	0.35	0.68	0.61	0.18	0.41	-0.98
AGAP028061	0.11	0.51	-0.13	0.15	0.56	-0.14	0.11	0.36	0.38	0.27	1.12	0.41	1.25	-0.02	0.83	0.67	-0.08	-1.21
AGAP002896	0.09	-0.03	-0.18	-0.03	0.08	0.4	1.04	0.79	0.75	-0.88	0.18	-0.92	0.13	-0.91	0.15	-0.22	0.35	0.09
AGAP008337	-0.11	-0.02	0.17	-0.13	0.51	0.04	0.01	-0.06	0.14	0.28	-0.3	0.08	-0.51	0.17	-0.41	0.06	-0.21	0.36
AGAP005495	2.11	-1.36	-0.94	0.07	1.44	0.94	-0.78	0.54	1.13	-1.43	-0.75	-1.62	-0.99	-1.23	-0.58	0.53	0.98	-0.87
AGAP029184	2.11	-0.99	-1.2	2.18	1.26		0.05		1.2	-1.36		-1.23		-1.06		1.44	3.08	-0.46
AGAP009078	-0.35	-1.12	0.34	0.4	0.14	-0.46	-0.32	-0.11	-0.27	-0.18	-0.93	0.07	-0.7	0.37	-0.39	0.03	0.24	0.48
AGAP008437	0.2	1.15	1.25	0.77	2.08	-0.86	-1.41	-1.77	-1.85	0.63	0.89	1.06	1.31	0.34	0.6	0.07	2.41	-0.07
AGAP005416	1.1	0.57	0.13	1.27	1.3		0.05							1.44	1.44	0.3	0.63	-1.39
AGAP007399	-0.11	-0.12	-0.01	0.0	-0.1	0.0	-0.1	-0.14	0.04	-0.02	-0.13	-0.1	-0.22	-0.29	-0.4	0.09	0.14	-0.42
AGAP011974	-0.13	-0.26	0.12	0.15	-0.32	-0.1	0.11	1.44	1.16	-0.85	0.0	-0.91	-0.08	-0.57	0.28	0.48	0.14	0.71
AGAP009099	0.6	1.27	-0.02	-0.21	0.41	-5.41	-5.88	-0.78	-0.6	-0.78	0.08	-0.99	-0.15	-1.45	-0.59	-0.77	1.28	0.18
AGAP010292	-0.09	0.1	0.04	-0.1	-0.05	0.17	-0.1	-0.15	-0.18	0.23	0.42	0.07	0.25	0.03	0.22	0.01	-0.14	-0.01
AGAP008852	-0.27	-0.69	0.04	0.46	0.35	0.43	0.33	-0.07	0.01	-0.5	-0.27	-0.78	-0.56	-1.6	-1.36	-0.1	0.21	0.11
AGAP029077	-0.86	-1.53	0.34	2.28	1.47	0.52	1.17	-1.04	0.13	-2.67	1.16	-1.97	1.86	-2.87	0.94	-2.2	-2.38	2.0
AGAP011309	-0.06	-0.59	-0.02	-0.16	-0.07	-0.12	-0.3	-0.08	-0.1	0.29	0.16	-0.05	-0.19	-0.04	-0.17	-0.04	0.01	0.4
AGAP012801	-0.3	-0.4	0.09	7.46	8.42	0.37	0.82	0.62	0.78							4.96	1.28	5.68
AGAP003516	-0.28	1.22	0.59	-0.17	-1.19	0.68	0.54	0.62	0.53							-2.3	-0.09	-3.57
AGAP007812	-0.11	-0.23	-0.29	0.06	0.54	0.02	-0.03	0.1	0.12	0.19	-0.26	0.05	-0.41	-0.02	-0.47	0.09	-0.32	0.44
AGAP008153	0.1	-0.09	0.17	-0.16	-0.07	0.24	0.09	-0.27	0.08	0.11	-0.72	0.07	-0.78	-0.11	-0.94	0.05	-0.11	0.4
AGAP006084	0.13	-0.35	-0.32	0.12	0.14	0.55	1.16	0.38	-0.01	-0.68	0.32	-0.57	0.42	-0.49	0.51	-0.31	-0.16	0.24
AGAP000413	-0.76	-0.92	-1.7	0.46	-0.3	-1.21	-0.96	0.09	-0.48	0.33	0.67	0.21	0.53	0.45	0.79	0.64	-0.29	-0.11
AGAP008189	0.85	0.35	-1.06	0.5	0.16	0.14	0.08	0.38	0.13	0.2	-0.72	0.67	-0.26	0.33	-0.58	0.82	0.57	-0.1
AGAP005262	0.1	0.0	-0.04	0.3	0.25	-0.07	0.07	-0.26	-0.25	-0.51	-0.56	-0.48	-0.54	-0.67	-0.71	-0.18	-0.23	0.05
AGAP008010	-0.34	-0.52	-0.79	0.87	0.89	0.27	0.25	0.82	1.22	-0.14	1.37	0.13	1.63	0.18	1.69	0.82	0.13	-0.96
AGAP004754	-0.14	0.24	0.39	0.26	0.21	0.35	0.07	0.4	0.5	-0.04	-0.03	0.13	0.13	0.22	0.23	-0.12	0.02	-0.19
AGAP005346	-0.63	0.58	-0.98	0.97	0.86	1.61	1.15	1.53	0.54	0.22	0.53	0.47	0.78	0.55	0.84	1.05	0.49	0.73
