GeneID	Cam_fun_v_Fang	Fumoz_v_Fang	Ghana_fun_v_Fang	Malawi_fun_v_Fang	Uganda_fun_v_Fang
AFUN017361	0.124	0.029	0.939	0.001	0.158
AFUN002370	0.124	0.872	0.783	0.98	0.841
AFUN002069	0.124	0.896	0.224	0.485	0.041
AFUN020274	0.124	0.749	0.983	0.904	0.645
AFUN018851	0.124	0.591	0.9	0.714	0.712
AFUN021987	0.124	0.035	0.067	0.528	0.064
AFUN003935	0.125	0.393	0.042	0.205	0.142
AFUN009914	0.125	0.315	0.322	0.739	0.925
AFUN020098	0.125	0.416	0.107	0.05	0.278
AFUN008245	0.125	0.896	0.991	0.633	0.956
AFUN004519	0.125	0.505	0.494	0.615	0.951
AFUN016018	0.125	0.189	0.053	0.025	0.015
AFUN005803	0.125	0.41	0.762	0.818	0.981
AFUN017375	0.125	0.002	0.555	0.019	0.136
AFUN017027	0.125	0.011	0.204	0.046	0.131
AFUN016764	0.125	0.381	0.404	0.567	0.127
AFUN002765	0.125	0.318	0.024	0.928	0.008
AFUN011071	0.125	0.11	0.675	0.477	0.484
AFUN019137	0.125	0.449	0.395	0.692	0.311
AFUN016634	0.125	0.283	0.692	0.781	0.605
AFUN019186	0.125	0.987	0.009		0.008
AFUN022276	0.125	0.048	0.899	0.65	0.545
AFUN015915	0.125	0.691	0.771	0.566	0.738
AFUN007522	0.125	0.523	0.729	0.86	0.239
AFUN018676	0.126	0.924		0.776	0.235
AFUN022136	0.126	0.259	0.241	0.71	0.508
AFUN017102	0.126	0.477	0.159	0.358	0.054
AFUN000492	0.126	0.609	0.738	0.556	0.786
AFUN007572	0.126	0.709	0.118	0.381	0.78
AFUN006969	0.126	0.072	0.655	0.509	0.319
AFUN006116	0.126	0.3	0.909	0.853	0.621
AFUN019640	0.126	0.332	0.752	0.934	0.333
AFUN008539	0.127	0.246	0.069	0.608	0.027
AFUN017532	0.127	0.008	0.396	0.656	0.943
AFUN011516	0.127	0.932	0.413	0.775	0.966
AFUN007770	0.127	0.489	0.206	0.455	0.238
AFUN000907	0.127	0.149	0.074	0.069	0.354
AFUN019698	0.127	0.413	0.662	0.784	0.274
AFUN011722	0.127	0.944	0.037	0.155	0.02
AFUN019992	0.127	0.813	0.657	0.624	0.119
AFUN000243	0.127	0.481	0.571	0.994	0.886
AFUN021929	0.127	0.056	0.064	0.361	0.023
AFUN021213	0.127	0.528		0.986	0.365
AFUN005004	0.127	0.323	0.153	0.191	0.39
AFUN007787	0.127	0.723	0.96	0.21	0.675
AFUN019665	0.127	0.017	0.481	0.537	0.73
AFUN003531	0.128	0.994	0.305	0.313	0.913
AFUN020564	0.128	0.269	0.205	0.463	0.819
AFUN010398	0.128	0.868	0.446	0.947	0.981
AFUN010935	0.128	0.692	0.582	0.781	0.973
AFUN007360	0.128	0.183	0.941	0.933	0.627
AFUN002957	0.128	0.397	0.179	0.68	0.155
AFUN009161	0.128	0.611	0.015	0.036	0.002
AFUN020342	0.128	0.604	0.282	0.139	0.236
AFUN003424	0.128	0.639	0.111	0.002	0.423
AFUN006791	0.128	0.351	0.749	0.092	0.174
AFUN021108	0.128	0.49	0.707	0.832	0.325
AFUN004569	0.128	0.863	0.676	0.3	0.776
AFUN004434	0.129	0.232	0.006	0.015	0.0
AFUN010794	0.129	0.76	0.037	0.239	0.326
AFUN007477	0.129	0.969	0.099	0.096	0.072
AFUN019385	0.129		0.212	0.14	0.108
AFUN019111	0.129	0.947	0.733	0.758	0.758
AFUN003258	0.129	0.059	0.002	0.0	0.194
AFUN020933	0.129	0.417	0.6	0.649	0.97
AFUN008193	0.129	0.13	0.011	0.195	0.022
AFUN004911	0.129	0.112	0.102	0.147	0.024
AFUN022098	0.129	0.145	0.264	0.662	0.767
AFUN008343	0.129	0.935	0.014	0.653	0.136
AFUN007932	0.129	0.555	0.091	0.175	0.076
AFUN017348	0.129	0.019	0.06	0.115	0.093
AFUN007595	0.129	0.73	0.523	0.528	0.993
AFUN021738	0.129	0.796	0.279	0.662	0.75
AFUN000932	0.129	0.284	0.034	0.588	0.174
AFUN001187	0.13	0.699	0.175	0.144	0.15
AFUN020902	0.13	0.467	0.599	0.698	0.329
AFUN006957	0.13	0.408	0.816	0.769	0.861
AFUN000337	0.13	0.204	0.328	0.882	0.647
AFUN001482	0.13	0.022	0.0	0.039	0.005
AFUN002836	0.13	0.171	0.074	0.386	0.07
AFUN021324	0.13	0.689	0.195	0.763	0.391
AFUN021745	0.13	0.377	0.231	0.45	0.579
AFUN004108	0.13	0.531	0.095	0.181	0.05
AFUN020495	0.13	0.699	0.072	0.312	0.194
AFUN008035	0.13	0.667	0.539	0.425	0.908
AFUN017581	0.13	0.001	0.477	0.001	0.173
AFUN016788	0.13		0.695		0.413
AFUN010147	0.13	0.034	0.061	0.318	0.847
AFUN019757	0.13		0.106	0.024	0.161
AFUN020952	0.13	0.016	0.004	0.559	0.042
AFUN004307	0.13	0.551	0.007	0.291	0.052
AFUN009623	0.13	0.467	0.667	0.54	0.567
AFUN021274	0.13	0.034	0.98	0.694	0.748
AFUN000969	0.13	0.134	0.565	0.208	0.12
AFUN001335	0.13		0.163	0.083	0.047
AFUN020781	0.13	0.834	0.27	0.34	0.551
AFUN016770	0.131		0.039	0.146	0.133
AFUN019667	0.131	0.001	0.073	0.068	0.083
AFUN019649	0.131	0.334	0.227	0.682	0.161
AFUN020798	0.131	0.24	0.04	0.033	0.033
AFUN021078	0.131		0.048		
AFUN003181	0.131	0.628	0.688	0.912	0.454
AFUN021609	0.131	0.843	0.765	0.86	0.736
AFUN020662	0.131	0.332	0.849	0.664	0.658
AFUN007564	0.131	0.194	0.972	0.836	0.726
AFUN015220	0.131				0.704
AFUN010338	0.131	0.663	0.953	0.547	0.497
AFUN008657	0.131	0.079	0.009	0.451	0.243
AFUN018926	0.131	0.874	0.986	0.777	0.983
AFUN017632	0.131		0.027	0.242	0.02
AFUN016096	0.132	0.334	0.703	0.815	0.782
AFUN004559	0.132	0.874	0.06	0.034	0.212
AFUN015970	0.132	0.99	0.022	0.137	0.057
AFUN020395	0.132	0.86	0.476	0.431	0.809
AFUN019974	0.132	0.878	0.458	0.558	0.584
AFUN020059	0.132	0.308	0.899	0.535	0.846
AFUN020552	0.132	0.971	0.454	0.898	0.093
AFUN017511	0.132	0.0	0.253	0.082	0.0
AFUN002356	0.132	0.43	0.92	0.847	0.572
AFUN012000	0.132	0.047	0.072	0.058	0.04
AFUN001124	0.132	0.884	0.061	0.256	0.158
AFUN001658	0.132	0.515	0.038	0.204	0.101
AFUN001675	0.132	0.124	0.038	0.242	0.043
AFUN019810	0.133	0.444	0.369	0.361	0.276
AFUN016684	0.133	0.253	0.574	0.898	0.349
AFUN017865	0.133	0.796	0.14	0.514	0.38
AFUN004923	0.133	0.132	0.886	0.908	0.531
AFUN003622	0.133	0.203	0.69	0.252	0.531
AFUN021967	0.133	0.529	0.038	0.102	0.162
AFUN008453	0.133	0.959	0.956	0.558	0.948
AFUN020204	0.134	0.901	0.977	0.939	0.257
AFUN002564	0.134	0.943	0.866	0.661	0.763
AFUN007120	0.134	0.473	0.417	0.398	0.835
AFUN002298	0.134	0.397	0.562	0.741	0.206
AFUN008672	0.134	0.214	0.077	0.113	0.226
AFUN019557	0.134	0.392	0.591	0.491	0.867
AFUN019027	0.134	0.871	0.007	0.485	0.56
AFUN006291	0.134	0.575	0.378	0.684	0.037
AFUN004297	0.134	0.847	0.818	0.94	0.848
AFUN020109	0.134	0.187	0.249	0.108	0.768
AFUN021226	0.134	0.994	0.947	0.681	0.712
AFUN003601	0.134	0.813	0.577	0.042	0.993
AFUN021746	0.134	0.01	0.764	0.238	0.505
AFUN010426	0.135	0.613	0.515	0.607	0.765
AFUN021553	0.135	0.997	0.154	0.216	0.022
AFUN007369	0.135	0.147	0.162	0.054	0.023
AFUN015835	0.135	0.148	0.899	0.97	0.668
AFUN003307	0.135	0.508	0.794	0.744	0.627
AFUN021924	0.135	0.0	0.006	0.128	0.211
AFUN011971	0.135		0.148	0.074	0.007
AFUN022009	0.135	0.861	0.635	0.52	0.8
AFUN019133	0.135		0.122	0.065	0.023
AFUN001155	0.136	0.887	0.423	0.797	0.695
AFUN016576	0.136	0.844	0.995	0.988	0.689
AFUN010053	0.136	0.275	0.156	0.698	0.066
AFUN000800	0.136	0.75	0.757	0.599	0.573
AFUN016076	0.136	0.012	0.004	0.093	0.009
AFUN010405	0.136	0.969	0.298	0.195	0.23
AFUN005775	0.136	0.905	0.684	0.983	0.418
AFUN005333	0.136	0.048	0.569	0.74	0.391
AFUN001038	0.136	0.612	0.341	0.614	0.127
AFUN002628	0.136	0.238			
AFUN019889	0.136	0.176	0.953	0.929	0.725
AFUN020636	0.137	0.957	0.201	0.22	0.767
AFUN014724	0.137	0.149	0.281	0.191	0.033
AFUN000924	0.137	0.351	0.333	0.216	0.028
AFUN000336	0.137	0.137	0.992	0.895	0.639
AFUN009798	0.138	0.97	0.313	0.831	0.468
AFUN001040	0.138	0.691	0.162	0.146	0.602
AFUN019310	0.138	0.164	0.203		0.096
AFUN021109	0.138	0.095	0.36	0.687	0.229
AFUN005274	0.138	0.323	0.155	0.145	0.066
AFUN000133	0.138	0.943	0.885	0.842	0.955
AFUN011474	0.138	0.179	0.595	0.162	0.391
AFUN020505	0.138	0.339	0.122	0.665	0.148
AFUN001387	0.138	0.172	0.354	0.571	0.819
AFUN003210	0.138	0.911	0.68	0.271	0.638
AFUN007976	0.138	0.029	0.098	0.137	0.006
AFUN001511	0.138	0.308	0.013	0.454	0.085
AFUN020795	0.139	0.433	0.167	0.274	0.306
AFUN019001	0.139	0.416	0.729	0.588	0.806
AFUN007442	0.139	0.155	0.085	0.107	0.153
AFUN010688	0.139	0.291	0.323	0.728	0.364
AFUN004436	0.139	0.879	0.39	0.609	0.274
AFUN015951	0.139	0.454	0.949		0.946
AFUN015770	0.139	0.153	0.034	0.204	0.118
AFUN021016	0.139	0.739	0.527	0.587	0.822
AFUN010686	0.139	0.16	0.81	0.899	0.576
AFUN010601	0.14	0.165	0.785	0.725	0.933
AFUN021733	0.14	0.593	0.021	0.224	0.261
AFUN009541	0.14	0.793	0.657	0.904	0.847
AFUN019269	0.14	0.735	0.0	0.121	0.055
AFUN003049	0.14	0.196	0.0	0.752	0.008
AFUN004915	0.14	0.638	0.83	0.969	0.856
AFUN005696	0.141	0.01	0.0	0.14	0.0
AFUN007358	0.141	0.309	0.301	0.285	0.006
AFUN008266	0.141	0.512	0.003	0.034	0.003
AFUN002650	0.141	0.771	0.087	0.084	0.022
AFUN021937	0.141	0.271	0.961	0.88	0.62
AFUN021276	0.141	0.881	0.02	0.554	0.003
AFUN019265	0.141			0.98	
AFUN003669	0.141	0.29	0.656	0.071	0.456
AFUN009957	0.141	0.825	0.034	0.305	0.182
AFUN021747	0.141	0.902	0.097	0.55	0.679
AFUN003796	0.141	0.6	0.203	0.306	0.017
AFUN006822	0.142	0.377	0.659	0.413	0.881
AFUN021883	0.142	0.44	0.969	0.89	0.505
AFUN007916	0.142	0.952	0.004	0.087	0.01
AFUN000469	0.142	0.396	0.067	0.064	0.366
AFUN015995	0.142	0.83	0.696	0.655	0.485
AFUN007844	0.142	0.478	0.313	0.235	0.4
AFUN016710	0.142		0.034	0.06	0.036
AFUN002289	0.142	0.685	0.339	0.274	0.609
AFUN015960	0.142	0.213	0.069	0.03	0.186
AFUN020160	0.142	0.838	0.365	0.971	0.877
AFUN005168	0.142	0.921	0.023	0.005	0.004
AFUN016455	0.142		0.484	0.164	0.046
AFUN020997	0.142	0.626	0.839	0.862	0.519
AFUN010707	0.142	0.737	0.063	0.125	0.084
AFUN003846	0.142	0.984	0.707	0.639	0.632
AFUN008529	0.142	0.469	0.99	0.35	0.564
AFUN003677	0.142	0.707	0.263	0.241	0.489
AFUN015909	0.143	0.292	0.012	0.039	0.004
AFUN017609	0.143	0.137	0.561		0.91
AFUN011588	0.143	0.298	0.965	0.687	0.558
AFUN016421	0.143	0.378	0.866	0.741	0.648
AFUN018839	0.143	0.439	0.454	0.841	0.172
AFUN021781	0.143	0.935	0.727	0.688	0.968
AFUN020434	0.143	0.273	0.211	0.02	0.235
AFUN002272	0.143	0.564	0.042	0.815	0.239
AFUN005699	0.143	0.978	0.188	0.218	0.553
AFUN007906	0.143	0.646	0.858	0.914	0.979
AFUN020292	0.143	0.126	0.0	0.251	0.104
AFUN021304	0.143	0.374	0.843	0.921	0.966
AFUN010399	0.143	0.308	0.293	0.314	0.626
AFUN005928	0.143	0.504	0.004	0.087	0.027
AFUN002663	0.143	0.95	0.179	0.611	0.533
AFUN017841	0.144	0.542	0.196	0.305	0.004
AFUN011320	0.144	0.231	0.375	0.228	0.15
AFUN019951	0.144	0.323	0.492	0.914	0.378
AFUN002750	0.144	0.562	0.902	1.0	0.326
AFUN021968	0.144	0.474	0.305	0.405	0.839
AFUN016090	0.144	0.975	0.429	0.54	0.163
AFUN006313	0.144	0.315	0.266	0.57	0.244
AFUN006879	0.144	0.112	0.622	0.626	0.583
AFUN006250	0.144	0.174	0.52	0.69	0.9
AFUN020818	0.144	0.616	0.264	0.057	0.068
AFUN020733	0.145	0.374	0.909	0.923	0.647
AFUN016724	0.145		0.08		0.151
AFUN019952	0.145	0.732	0.206	0.247	0.708
AFUN009469	0.145	0.04	0.927	0.137	0.686
AFUN004345	0.145	0.039	0.148	0.14	0.541
AFUN008426	0.145	0.27	0.023	0.044	0.062
AFUN003299	0.145	0.993	0.979	0.86	0.843
AFUN010605	0.145	0.513	0.963	0.538	0.892
AFUN004275	0.145	0.238	0.075	0.129	0.202
AFUN006074	0.145	0.927	0.775	0.99	0.838
AFUN000424	0.145	0.58	0.922	0.88	0.921
AFUN003964	0.145	0.351	0.322	0.668	0.092
AFUN002699	0.146	0.839	0.836	0.728	0.251
AFUN005366	0.146	0.81	0.771	0.613	0.885
AFUN006666	0.146		0.054	0.068	0.158
AFUN022210	0.146	0.435	0.84	0.336	0.26
AFUN007311	0.146	0.782	0.188	0.477	0.744
AFUN003591	0.146	0.994	0.017	0.461	0.389
AFUN015004	0.147	0.304	0.686	0.694	0.321
AFUN004362	0.147	0.928	0.461	0.397	0.872
AFUN017696	0.147	0.0	0.113	0.019	0.007
AFUN017259	0.147		0.053	0.096	
AFUN007534	0.147	0.26	0.944	0.888	0.289
AFUN003585	0.147	0.051	0.008	0.192	0.147
AFUN002714	0.147	0.482	0.054	0.63	0.157
AFUN000205	0.147	0.179	0.25	0.277	0.036
AFUN021702	0.147	0.027	0.069	0.059	0.093
AFUN007552	0.147	0.92	0.855	0.834	0.867
AFUN007186	0.147	0.503	0.002	0.07	0.023
AFUN002241	0.147		0.039	0.199	0.043
AFUN018534	0.147	0.992	0.175	0.733	0.529
AFUN004261	0.147	0.05	0.969	0.382	0.91
AFUN016606	0.148	0.083	0.0	0.257	0.088
AFUN005561	0.148	0.506	0.012	0.183	0.168
AFUN003467	0.148		0.072	0.01	0.014
AFUN017237	0.148		0.273	0.089	0.151
AFUN021222	0.148		0.104		
AFUN006366	0.148	0.444	0.742	0.641	0.484
AFUN010559	0.148	0.919	0.795	0.21	0.367
AFUN016219	0.148	0.322	0.124	0.392	0.186
AFUN016327	0.148	0.287	0.704	0.247	0.567
AFUN004975	0.148	0.4	0.559	0.57	0.395
AFUN004041	0.148	0.95	0.893	0.65	0.88
AFUN020534	0.149	0.478	0.289	0.282	0.341
AFUN006409	0.149	0.766	0.983	0.864	0.583
AFUN017493	0.149	0.0	0.116	0.03	0.018
AFUN006813	0.149	0.662	0.13	0.129	0.37
AFUN019574	0.149	0.087	0.462	0.617	0.217
AFUN019705	0.149	0.559	0.002	0.457	0.311
AFUN017548	0.149	0.0	0.532	0.537	0.087
AFUN014597	0.149	0.251	0.854	0.517	0.311
AFUN001624	0.149	0.9	0.199	0.084	0.008
AFUN003221	0.149	0.019	0.573	0.54	0.336
AFUN007446	0.149	0.027	0.975	0.81	0.959
AFUN009030	0.149	0.182	0.032	0.036	0.297
AFUN017846	0.149	0.238	0.327	0.435	0.157
AFUN008065	0.149		0.081	0.093	0.085
AFUN022157	0.15		0.022		0.019
AFUN002974	0.15	0.666	0.646	0.084	0.438
AFUN008080	0.15	0.687	0.849	0.901	0.341
AFUN002351	0.15	0.279	0.869	0.848	0.598
AFUN020668	0.15	0.553	0.002	0.011	0.0
AFUN020450	0.15	0.195	0.634	0.294	0.17
AFUN005176	0.15	0.705	0.233	0.836	0.999
AFUN005150	0.15	0.885	0.948	0.945	0.74
AFUN008589	0.15	0.992	0.98	0.531	0.768
AFUN001707	0.15		0.037	0.05	0.089
AFUN019170	0.15	0.874	0.011	0.128	0.112
AFUN014570	0.15	0.11	0.375	0.469	0.499
AFUN004558	0.15	0.029	0.105	0.384	0.38
AFUN003212	0.151	0.228	0.229	0.17	0.089
AFUN002345	0.151	0.075	0.069	0.214	0.003
AFUN019214	0.151	0.932	0.872	0.708	0.654
AFUN005036	0.151	0.164	0.325	0.71	0.988
AFUN020485	0.151	0.78	0.327	0.361	0.964
AFUN021178	0.151	0.46	0.318	0.905	0.716
AFUN001538	0.151	0.601	0.976	0.038	0.091
AFUN016026	0.151	0.783	0.254	0.54	0.024
AFUN003772	0.151	0.472	0.479	0.877	0.727
AFUN007964	0.151	0.075	0.0	0.0	0.0
AFUN016152	0.151	0.597	0.246	0.183	0.105
AFUN021690	0.151	0.985		0.204	0.319
AFUN011382	0.152	0.246	0.06	0.226	0.03
AFUN010120	0.152	0.209	0.485	0.516	0.335
AFUN005947	0.152	0.009	0.007	0.0	0.03
AFUN017518	0.152	0.041	0.067	0.717	0.655
AFUN002910	0.152	0.418	0.244	0.059	0.501
AFUN015860	0.152	0.898	0.878	0.842	0.62
AFUN020375	0.152	0.735	0.003	0.331	0.194
AFUN021136	0.152	0.383	0.966	0.821	0.629
AFUN009421	0.152	0.125	0.336	0.721	0.615
AFUN005684	0.152	0.579	0.305	0.649	0.428
AFUN017055	0.153	0.767	0.101	0.205	0.099
AFUN000839	0.153	0.626	0.641	0.917	0.377
AFUN002579	0.153	0.025	0.905	0.016	0.786
AFUN018773	0.153	0.601	0.147	0.317	0.094
AFUN008455	0.153	0.232	0.041	0.272	0.133
AFUN021867	0.153	0.306	0.826	0.838	0.74
AFUN021906	0.153	0.271	0.349	0.84	0.609
AFUN014977	0.153	0.465	0.713	0.89	0.788
AFUN022119	0.154	0.298	0.004	0.21	0.242
AFUN008263	0.154	0.624	0.826	0.958	0.778
AFUN006565	0.154	0.099	0.441	0.823	0.171
AFUN004867	0.154	0.996	0.54	0.169	0.103
AFUN004722	0.154		0.988	0.92	0.733
AFUN007877	0.154	0.733	0.019	0.339	0.46
AFUN006118	0.154	0.137	0.539	0.376	0.531
AFUN017359	0.154	0.155	0.123	0.0	0.731
AFUN001743	0.154	0.904	0.761	0.858	0.98
AFUN017560	0.154	0.008	0.445	0.105	0.894
AFUN020679	0.154	0.858	0.628	0.87	0.609
AFUN002178	0.154	0.434	0.488	0.27	0.168
AFUN010075	0.154	1.0	0.974	0.901	0.754
AFUN017673	0.154	0.035	0.973	0.0	0.306
AFUN003262	0.154	0.14	0.002	0.44	0.026
AFUN019328	0.154	0.399	0.742	0.246	0.833
AFUN018644	0.154	0.019	0.162	0.006	0.002
AFUN020826	0.154	0.286	0.865	0.725	0.801
AFUN001431	0.154	0.417	0.882	0.925	0.958
AFUN005747	0.155	0.639	0.928	0.788	0.869
AFUN021760	0.155	0.28	0.983	0.2	0.683
AFUN009188	0.155	0.094	0.033	0.034	0.035
AFUN021980	0.155	0.078	0.001	0.389	0.011
AFUN015012	0.155	0.092	0.175	0.413	0.059
AFUN020878	0.155	0.042	0.848	0.935	0.466
AFUN005902	0.155	0.077	0.082	0.872	0.317
AFUN008921	0.155		0.316		0.495
AFUN005636	0.155	0.126	0.033	0.339	0.811
AFUN004668	0.155	0.519	0.907	0.548	0.874
AFUN009676	0.155	0.374	0.023	0.439	0.351
AFUN015269	0.155	0.319	0.591	0.802	0.503
AFUN004638	0.155	0.253	0.017	0.648	0.627
AFUN001794	0.155	0.369	0.055	0.02	0.029
AFUN017795	0.156	0.429	0.436	0.55	0.74
AFUN017365	0.156	0.001	0.227	0.0	0.002
AFUN002425	0.156	0.315	0.69	0.175	0.22
AFUN020244	0.156	0.019	0.556	0.881	0.686
AFUN007615	0.156	0.143	0.084	0.067	0.008
AFUN010396	0.156	0.59	0.019	0.506	0.218
AFUN010164	0.156	0.267	0.018	0.015	0.011
AFUN008099	0.156	0.47	0.01	0.816	0.688
AFUN009677	0.156	0.174	0.002		0.459
AFUN019102	0.156	0.674	0.641	0.734	0.999
AFUN017514	0.156	0.0	0.686	0.568	0.201
AFUN019717	0.156	0.771	0.732	0.579	0.371
AFUN002936	0.156	0.45	0.14	0.59	0.499
AFUN016659	0.157	0.885	0.057	0.154	0.137
AFUN006319	0.157	0.252	0.047	0.292	0.138
AFUN017852	0.157	0.28	0.113	0.313	0.639
AFUN009955	0.157	0.185	0.149	0.0	0.035
AFUN004260	0.157	0.152	0.534	0.758	0.119
AFUN017524	0.157	0.0	0.262	0.006	0.214
AFUN011613	0.157	0.355	0.359	0.904	0.256
AFUN005982	0.157	0.89	0.962	0.619	0.999
AFUN006263	0.157	0.125	0.617	0.039	
AFUN019573	0.157	0.002	0.343	0.636	0.99
AFUN020937	0.157	0.403	0.562	0.169	0.745
AFUN021951	0.158	0.774	0.163	0.053	0.232
AFUN008292	0.158	0.018	0.161	0.107	0.038
AFUN014146	0.158	0.213	0.415	0.198	0.251
AFUN005465	0.158	0.583	0.549	0.62	0.88
AFUN002825	0.158	0.095	0.127	0.549	0.469
AFUN019497	0.158	0.214	0.297	0.221	0.28
AFUN005679	0.158		0.066	0.018	0.043
AFUN021993	0.158	0.816	0.605	0.865	0.399
AFUN008448	0.158	0.591	0.951	0.954	0.181
AFUN014158	0.158			0.024	0.053
AFUN004255	0.158	0.442	0.116	0.411	0.416
AFUN010373	0.159	0.983	0.859	0.937	0.607
AFUN006796	0.159	0.745	0.247	0.31	0.713
AFUN021088	0.159	0.008	0.547	0.747	0.062
AFUN007116	0.159	0.802	0.667	0.812	0.989
AFUN006469	0.159	0.302	0.448	0.171	0.361
AFUN009290	0.159	0.394	0.433	0.106	0.141
AFUN003493	0.159	0.968	0.801	0.228	0.612
AFUN006026	0.159	0.397	0.683	0.591	0.525
AFUN020380	0.159	0.645	0.074	0.044	0.279
AFUN010157	0.159	0.934	0.55	0.745	0.555
AFUN020385	0.16	0.121	0.015	0.003	0.078
AFUN021773	0.16	0.506	0.008	0.097	0.028
AFUN003678	0.16	0.474	0.008	0.187	0.122
AFUN006614	0.16		0.192	0.198	0.044
AFUN019475	0.16	0.285	0.546	0.806	0.02
AFUN021317	0.16	0.027	0.886	0.785	0.829
AFUN017546	0.16	0.0	0.681	0.385	0.138
AFUN018726	0.16	0.838	0.376	0.643	0.512
AFUN010202	0.16	0.944	0.129	0.042	0.048
AFUN017351	0.16	0.001	0.388	0.0	0.265
AFUN018832	0.16	0.014	0.219	0.27	0.221
AFUN019372	0.16	0.414	0.032	0.155	0.007
AFUN009234	0.161	0.006	0.818	0.021	0.982
AFUN003750	0.161	0.367	0.009	0.056	0.788
AFUN016609	0.161	0.77	0.863	0.661	0.821
AFUN006999	0.161	0.689	0.895	0.791	0.968
AFUN021679	0.161	0.448	0.701	0.601	0.685
AFUN001083	0.161	0.229	0.315	0.589	0.323
AFUN006760	0.161	0.431	0.034	0.212	0.001
AFUN004124	0.161	0.233	0.068	0.084	0.023
AFUN003374	0.161	0.172	0.124	0.24	0.282
AFUN020086	0.161	0.696	0.298	0.421	0.895
AFUN003542	0.162	0.351	0.789	0.884	0.359
AFUN019464	0.162	0.65	0.336	0.128	0.785
AFUN003170	0.162	0.171	0.612	0.247	0.341
AFUN009820	0.162	0.538	0.031	0.482	0.073
AFUN016069	0.162		0.009	0.461	0.915
AFUN001381	0.162	0.293	0.784	0.884	0.703
AFUN001845	0.162	0.732	0.968	0.546	0.817
AFUN008137	0.162	0.146	0.353	0.952	0.232
AFUN020030	0.162	0.473	0.687	0.957	0.869
AFUN006011	0.162	0.983	0.462	0.58	0.959
AFUN004993	0.163	0.76	0.594	0.137	0.439
AFUN007429	0.163	0.381	0.316	0.848	0.44
AFUN002123	0.163	0.703	0.125	0.608	0.031
AFUN007989	0.163	0.591	0.237	0.292	0.539
AFUN000149	0.163	0.626	0.413	0.982	0.697
AFUN010734	0.163	0.07	0.138	0.127	0.354
AFUN016448	0.163	0.315	0.315	0.612	0.273
AFUN006881	0.163	0.463	0.562	0.867	0.907
AFUN020231	0.164	0.722	0.811	0.996	0.763
AFUN006667	0.164	0.121	0.307	0.715	0.333
AFUN017659	0.164	0.003	0.638	0.0	0.025
AFUN004701	0.164	0.483	0.094	0.129	0.024
AFUN019047	0.164	0.891	0.124	0.267	0.28
AFUN021737	0.164	0.171	0.819	0.913	0.651
AFUN011169	0.164	0.593	0.994	0.917	0.768
AFUN022334	0.164	0.238	0.671	0.95	0.963
AFUN009277	0.164	0.874	0.166	0.91	0.299
AFUN007893	0.164	0.182	0.959	0.278	0.762
AFUN004430	0.164	0.913	0.212	0.348	0.517
AFUN008402	0.164	0.809	0.391	0.212	0.652
AFUN021566	0.164	0.259	0.01	0.006	0.073
AFUN006440	0.164	0.975	0.208	0.749	0.221
AFUN004741	0.164	0.346	0.338	0.835	0.03
AFUN022127	0.164	0.006	0.349	0.033	0.128
AFUN018467	0.164	0.876	0.061	0.363	0.021
AFUN020381	0.164	0.271	0.001	0.003	0.0
AFUN004161	0.165	0.15	0.013	0.03	0.004
AFUN019284	0.165	0.698	0.678	0.782	0.659
AFUN004129	0.165	0.802	0.113	0.443	0.177
AFUN016733	0.165				
AFUN008786	0.165	0.76	0.099	0.588	0.376
AFUN004125	0.165	0.986	0.928	0.343	0.234
AFUN010843	0.165	0.714	0.66	0.917	0.377
AFUN018546	0.165	0.942	0.025	0.488	0.29
AFUN000008	0.165	0.211	0.092	0.063	0.069
AFUN021249	0.165	0.456	0.045	0.028	0.045
AFUN021510	0.166	0.855	0.089	0.155	0.459
AFUN001352	0.166		0.064	0.113	0.019
AFUN021684	0.166	0.916	0.618	0.901	0.551
AFUN016506	0.166	0.77	0.543	0.42	0.228
AFUN011277	0.166	0.054	0.002	0.184	0.01
AFUN002072	0.166	0.073	0.993	0.521	0.453
AFUN002246	0.167	0.632	0.301	0.735	0.284
AFUN006140	0.167	0.799	0.259	0.184	0.294
AFUN018808	0.167	0.805	0.226	0.266	0.305
AFUN014839	0.167	0.925	0.569	0.834	0.369
AFUN010723	0.167	0.198	0.367	0.328	0.332
AFUN017523	0.167	0.0	0.496	0.046	0.022
AFUN011795	0.167	0.02	0.088	0.009	0.347
AFUN008383	0.167	0.718	0.701	0.494	0.883
AFUN006902	0.168	0.68	0.864	0.858	0.967
AFUN003365	0.168	0.433	0.975	0.624	0.454
AFUN010529	0.168	0.175	0.902	0.623	0.698
AFUN015287	0.168	0.446	0.501	0.684	0.806
AFUN008228	0.168	0.58	0.748	0.962	0.714
AFUN020663	0.168	0.844	0.228	0.313	0.037
AFUN016650	0.168	0.007	0.718	0.114	0.887
AFUN006507	0.169	0.559	0.391	0.474	0.323
AFUN021596	0.169	0.163	0.136	0.157	0.01
AFUN019741	0.169	0.319	0.949	0.708	0.392
AFUN017817	0.169	0.373	0.458	0.974	0.53
AFUN001916	0.169	0.402	0.679	0.301	0.606
AFUN006841	0.169	0.274	0.126	0.983	0.957
AFUN014530	0.169	0.996	0.66	0.883	0.208
AFUN011098	0.169	0.45	0.089	0.05	0.037
AFUN010574	0.169	0.709	0.931	0.43	0.888
AFUN014723	0.169	0.284	0.062	0.074	0.244
